   1,  11,  -1,  -1,  -1,  -1,  -1
   2,  -1,  -1,  -1,  -1,  -1,  -1
   1,  -1,  -1,  -1,  -1,  -1,  -1
   1,  -1,  -1,  -1,  -1,  -1,  -1
   1,  -1,  -1,  -1,  -1,  -1,  -1
   2,  -1,  -1,  -1,  -1,  -1,  -1
   1,  11,  -1,  -1,  -1,  -1,  -1
   2,  -1,  -1,  -1,  -1,  -1,  -1
   2,  -1,  -1,  -1,  -1,  -1,  -1
   2,  14,   8,  -1,  -1,  -1,  -1
   1,  10,  -1,  -1,  -1,  -1,  -1
   1,  -1,  -1,  -1,  -1,  -1,  -1
   5,   2,  -1,  -1,  -1,  -1,  -1
  -1,  -1,  -1,  -1,  -1,  -1,  -1
   2,   7,   3,  -1,  -1,  -1,  -1
   0,   1,  -1,  -1,  -1,  -1,  -1
   2,   3,  -1,  -1,  -1,  -1,  -1
  -1,  -1,  -1,  -1,  -1,  -1,  -1
  -1,  -1,  -1,  -1,  -1,  -1,  -1
   1,  -1,  -1,  -1,  -1,  -1,  -1
   1,  -1,  -1,  -1,  -1,  -1,  -1
  -1,  -1,  -1,  -1,  -1,  -1,  -1
  -1,  -1,  -1,  -1,  -1,  -1,  -1
   1,  -1,  -1,  -1,  -1,  -1,  -1
   2,  -1,  -1,  -1,  -1,  -1,  -1
   1,   0,  -1,  -1,  -1,  -1,  -1
   1,  -1,  -1,  -1,  -1,  -1,  -1
   1,  -1,  -1,  -1,  -1,  -1,  -1
   5,  -1,  -1,  -1,  -1,  -1,  -1
   1,  -1,  -1,  -1,  -1,  -1,  -1
  -1,  -1,  -1,  -1,  -1,  -1,  -1
  -1,  -1,  -1,  -1,  -1,  -1,  -1
  -1,  -1,  -1,  -1,  -1,  -1,  -1
   2,  -1,  -1,  -1,  -1,  -1,  -1
   1,  -1,  -1,  -1,  -1,  -1,  -1
  -1,  -1,  -1,  -1,  -1,  -1,  -1
  13,   2,  -1,  -1,  -1,  -1,  -1
   1,   2,   5,   8,  13,  -1,  -1
   1,  -1,  -1,  -1,  -1,  -1,  -1
   2,  -1,  -1,  -1,  -1,  -1,  -1
   5,  -1,  -1,  -1,  -1,  -1,  -1
   1,  11,  -1,  -1,  -1,  -1,  -1
  -1,  -1,  -1,  -1,  -1,  -1,  -1
   1,  -1,  -1,  -1,  -1,  -1,  -1
  12,   1,   2,   0,   5,  10,  -1
   1,   2,  -1,  -1,  -1,  -1,  -1
   1,  -1,  -1,  -1,  -1,  -1,  -1
   2,   5,  -1,  -1,  -1,  -1,  -1
   0,   1,  -1,  -1,  -1,  -1,  -1
   1,  -1,  -1,  -1,  -1,  -1,  -1
   1,  -1,  -1,  -1,  -1,  -1,  -1
  -1,  -1,  -1,  -1,  -1,  -1,  -1
   5,   2,  -1,  -1,  -1,  -1,  -1
   1,  -1,  -1,  -1,  -1,  -1,  -1
   2,   3,  -1,  -1,  -1,  -1,  -1
   2,   7,  -1,  -1,  -1,  -1,  -1
   1,   0,  -1,  -1,  -1,  -1,  -1
   2,  -1,  -1,  -1,  -1,  -1,  -1
   0,   1,  -1,  -1,  -1,  -1,  -1
   2,  -1,  -1,  -1,  -1,  -1,  -1
  -1,  -1,  -1,  -1,  -1,  -1,  -1
  -1,  -1,  -1,  -1,  -1,  -1,  -1
   2,   5,  -1,  -1,  -1,  -1,  -1
  -1,  -1,  -1,  -1,  -1,  -1,  -1
   2,  -1,  -1,  -1,  -1,  -1,  -1
   1,   5,  -1,  -1,  -1,  -1,  -1
   3,   2,  -1,  -1,  -1,  -1,  -1
   2,   3,  -1,  -1,  -1,  -1,  -1
   2,  -1,  -1,  -1,  -1,  -1,  -1
   1,  11,  -1,  -1,  -1,  -1,  -1
   1,   0,  -1,  -1,  -1,  -1,  -1
   6,  -1,  -1,  -1,  -1,  -1,  -1
   1,  -1,  -1,  -1,  -1,  -1,  -1
  -1,  -1,  -1,  -1,  -1,  -1,  -1
  14,   8,   2,  11,  -1,  -1,  -1
  -1,  -1,  -1,  -1,  -1,  -1,  -1
   1,  -1,  -1,  -1,  -1,  -1,  -1
   1,  -1,  -1,  -1,  -1,  -1,  -1
   1,  -1,  -1,  -1,  -1,  -1,  -1
   2,   3,  -1,  -1,  -1,  -1,  -1
   2,  -1,  -1,  -1,  -1,  -1,  -1
   1,  -1,  -1,  -1,  -1,  -1,  -1
   6,   2,  -1,  -1,  -1,  -1,  -1
  -1,  -1,  -1,  -1,  -1,  -1,  -1
   1,   0,  -1,  -1,  -1,  -1,  -1
   2,  -1,  -1,  -1,  -1,  -1,  -1
   2,  -1,  -1,  -1,  -1,  -1,  -1
   1,  -1,  -1,  -1,  -1,  -1,  -1
  13,   2,  -1,  -1,  -1,  -1,  -1
   2,   3,   6,  -1,  -1,  -1,  -1
  -1,  -1,  -1,  -1,  -1,  -1,  -1
   3,   2,   1,  -1,  -1,  -1,  -1
   0,   1,  -1,  -1,  -1,  -1,  -1
  -1,  -1,  -1,  -1,  -1,  -1,  -1
  -1,  -1,  -1,  -1,  -1,  -1,  -1
  -1,  -1,  -1,  -1,  -1,  -1,  -1
   1,   5,  -1,  -1,  -1,  -1,  -1
   2,  -1,  -1,  -1,  -1,  -1,  -1
   1,  -1,  -1,  -1,  -1,  -1,  -1
   1,   0,  -1,  -1,  -1,  -1,  -1
   5,  13,   2,  -1,  -1,  -1,  -1
   2,  -1,  -1,  -1,  -1,  -1,  -1
  -1,  -1,  -1,  -1,  -1,  -1,  -1
  -1,  -1,  -1,  -1,  -1,  -1,  -1
   1,   0,  -1,  -1,  -1,  -1,  -1
  -1,  -1,  -1,  -1,  -1,  -1,  -1
   1,   0,  -1,  -1,  -1,  -1,  -1
   1,  -1,  -1,  -1,  -1,  -1,  -1
   1,  -1,  -1,  -1,  -1,  -1,  -1
   2,  14,  -1,  -1,  -1,  -1,  -1
  -1,  -1,  -1,  -1,  -1,  -1,  -1
   1,  -1,  -1,  -1,  -1,  -1,  -1
  -1,  -1,  -1,  -1,  -1,  -1,  -1
  -1,  -1,  -1,  -1,  -1,  -1,  -1
   1,  13,   5,  -1,  -1,  -1,  -1
   4,   1,   8,  11,  -1,  -1,  -1
   1,  13,  -1,  -1,  -1,  -1,  -1
   2,  10,  -1,  -1,  -1,  -1,  -1
   2,  -1,  -1,  -1,  -1,  -1,  -1
  -1,  -1,  -1,  -1,  -1,  -1,  -1
   1,  -1,  -1,  -1,  -1,  -1,  -1
   1,   2,   0,  -1,  -1,  -1,  -1
   2,   8,  14,  -1,  -1,  -1,  -1
   1,   0,  -1,  -1,  -1,  -1,  -1
   1,   4,  -1,  -1,  -1,  -1,  -1
   2,  -1,  -1,  -1,  -1,  -1,  -1
   1,   0,  -1,  -1,  -1,  -1,  -1
  13,   5,   2,  -1,  -1,  -1,  -1
   2,  -1,  -1,  -1,  -1,  -1,  -1
  -1,  -1,  -1,  -1,  -1,  -1,  -1
   5,   2,  -1,  -1,  -1,  -1,  -1
   6,  -1,  -1,  -1,  -1,  -1,  -1
   5,  -1,  -1,  -1,  -1,  -1,  -1
   1,   0,  -1,  -1,  -1,  -1,  -1
  -1,  -1,  -1,  -1,  -1,  -1,  -1
   1,   0,  -1,  -1,  -1,  -1,  -1
   1,   0,  -1,  -1,  -1,  -1,  -1
   2,  -1,  -1,  -1,  -1,  -1,  -1
   1,   5,  -1,  -1,  -1,  -1,  -1
   2,  -1,  -1,  -1,  -1,  -1,  -1
  -1,  -1,  -1,  -1,  -1,  -1,  -1
   2,   5,  -1,  -1,  -1,  -1,  -1
   6,   2,  -1,  -1,  -1,  -1,  -1
   1,  -1,  -1,  -1,  -1,  -1,  -1
  -1,  -1,  -1,  -1,  -1,  -1,  -1
   2,   5,  -1,  -1,  -1,  -1,  -1
   2,  -1,  -1,  -1,  -1,  -1,  -1
   5,   2,  -1,  -1,  -1,  -1,  -1
   1,  -1,  -1,  -1,  -1,  -1,  -1
   3,   0,   7,   2,   5,  -1,  -1
   1,   5,  -1,  -1,  -1,  -1,  -1
   5,   1,   0,  -1,  -1,  -1,  -1
   1,  -1,  -1,  -1,  -1,  -1,  -1
  -1,  -1,  -1,  -1,  -1,  -1,  -1
   1,   0,  -1,  -1,  -1,  -1,  -1
   2,   1,  12,  -1,  -1,  -1,  -1
   2,  -1,  -1,  -1,  -1,  -1,  -1
   1,  -1,  -1,  -1,  -1,  -1,  -1
   1,  -1,  -1,  -1,  -1,  -1,  -1
  13,  -1,  -1,  -1,  -1,  -1,  -1
   1,  -1,  -1,  -1,  -1,  -1,  -1
   1,   0,  -1,  -1,  -1,  -1,  -1
   6,   2,  -1,  -1,  -1,  -1,  -1
  -1,  -1,  -1,  -1,  -1,  -1,  -1
  -1,  -1,  -1,  -1,  -1,  -1,  -1
   2,   5,  -1,  -1,  -1,  -1,  -1
   5,   2,  -1,  -1,  -1,  -1,  -1
  -1,  -1,  -1,  -1,  -1,  -1,  -1
   1,  -1,  -1,  -1,  -1,  -1,  -1
   2,   1,  -1,  -1,  -1,  -1,  -1
   1,  -1,  -1,  -1,  -1,  -1,  -1
   1,  10,  -1,  -1,  -1,  -1,  -1
  -1,  -1,  -1,  -1,  -1,  -1,  -1
  -1,  -1,  -1,  -1,  -1,  -1,  -1
   2,   1,  11,   6,  -1,  -1,  -1
  13,   2,  -1,  -1,  -1,  -1,  -1
   1,   0,  -1,  -1,  -1,  -1,  -1
   2,  -1,  -1,  -1,  -1,  -1,  -1
   2,  -1,  -1,  -1,  -1,  -1,  -1
   1,  11,   2,   0,  -1,  -1,  -1
   1,  -1,  -1,  -1,  -1,  -1,  -1
  -1,  -1,  -1,  -1,  -1,  -1,  -1
   1,   0,  11,   2,  -1,  -1,  -1
  -1,  -1,  -1,  -1,  -1,  -1,  -1
   1,  -1,  -1,  -1,  -1,  -1,  -1
   1,   4,  -1,  -1,  -1,  -1,  -1
   1,   0,  10,  -1,  -1,  -1,  -1
   1,  -1,  -1,  -1,  -1,  -1,  -1
   1,  -1,  -1,  -1,  -1,  -1,  -1
   2,  -1,  -1,  -1,  -1,  -1,  -1
  -1,  -1,  -1,  -1,  -1,  -1,  -1
   1,  -1,  -1,  -1,  -1,  -1,  -1
   1,   0,  -1,  -1,  -1,  -1,  -1
   1,   0,  -1,  -1,  -1,  -1,  -1
   1,   0,  -1,  -1,  -1,  -1,  -1
   1,  -1,  -1,  -1,  -1,  -1,  -1
  -1,  -1,  -1,  -1,  -1,  -1,  -1
  -1,  -1,  -1,  -1,  -1,  -1,  -1
   5,  -1,  -1,  -1,  -1,  -1,  -1
   1,   4,   0,  -1,  -1,  -1,  -1
   2,  -1,  -1,  -1,  -1,  -1,  -1
   2,   3,   5,  -1,  -1,  -1,  -1
   2,   5,  -1,  -1,  -1,  -1,  -1
   0,   1,  12,   2,  11,  -1,  -1
   1,   0,  11,  -1,  -1,  -1,  -1
   1,  -1,  -1,  -1,  -1,  -1,  -1
   1,  -1,  -1,  -1,  -1,  -1,  -1
   1,   8,  -1,  -1,  -1,  -1,  -1
   1,  -1,  -1,  -1,  -1,  -1,  -1
   2,  -1,  -1,  -1,  -1,  -1,  -1
   1,  -1,  -1,  -1,  -1,  -1,  -1
   3,   2,   1,  -1,  -1,  -1,  -1
   6,   2,  -1,  -1,  -1,  -1,  -1
   3,   2,  -1,  -1,  -1,  -1,  -1
   6,  -1,  -1,  -1,  -1,  -1,  -1
  -1,  -1,  -1,  -1,  -1,  -1,  -1
  -1,  -1,  -1,  -1,  -1,  -1,  -1
   2,  14,   8,  -1,  -1,  -1,  -1
   1,   0,  -1,  -1,  -1,  -1,  -1
   1,   0,  -1,  -1,  -1,  -1,  -1
  -1,  -1,  -1,  -1,  -1,  -1,  -1
   1,  -1,  -1,  -1,  -1,  -1,  -1
   3,   2,  -1,  -1,  -1,  -1,  -1
   2,  13,   5,   1,  -1,  -1,  -1
  -1,  -1,  -1,  -1,  -1,  -1,  -1
   1,  -1,  -1,  -1,  -1,  -1,  -1
   1,   5,  10,  -1,  -1,  -1,  -1
   5,  -1,  -1,  -1,  -1,  -1,  -1
   2,   8,  -1,  -1,  -1,  -1,  -1
   1,   0,  -1,  -1,  -1,  -1,  -1
   1,  -1,  -1,  -1,  -1,  -1,  -1
   1,  -1,  -1,  -1,  -1,  -1,  -1
   1,   0,  -1,  -1,  -1,  -1,  -1
   2,   7,  -1,  -1,  -1,  -1,  -1
   2,  10,   0,  -1,  -1,  -1,  -1
   5,   1,  13,  -1,  -1,  -1,  -1
   1,  -1,  -1,  -1,  -1,  -1,  -1
   2,   3,   6,  -1,  -1,  -1,  -1
  -1,  -1,  -1,  -1,  -1,  -1,  -1
   5,   2,  -1,  -1,  -1,  -1,  -1
   2,   5,  12,   0,   8,  -1,  -1
   1,   0,  13,   5,   2,  -1,  -1
   2,  -1,  -1,  -1,  -1,  -1,  -1
   1,  -1,  -1,  -1,  -1,  -1,  -1
   2,  -1,  -1,  -1,  -1,  -1,  -1
   2,   5,  13,  -1,  -1,  -1,  -1
   5,   2,  -1,  -1,  -1,  -1,  -1
   1,   0,  -1,  -1,  -1,  -1,  -1
   5,   2,  -1,  -1,  -1,  -1,  -1
  -1,  -1,  -1,  -1,  -1,  -1,  -1
   6,   2,  -1,  -1,  -1,  -1,  -1
   2,   5,   3,  -1,  -1,  -1,  -1
   2,   5,  -1,  -1,  -1,  -1,  -1
   1,  -1,  -1,  -1,  -1,  -1,  -1
   2,  -1,  -1,  -1,  -1,  -1,  -1
   1,  -1,  -1,  -1,  -1,  -1,  -1
   1,  -1,  -1,  -1,  -1,  -1,  -1
   1,   0,  -1,  -1,  -1,  -1,  -1
   5,   2,  -1,  -1,  -1,  -1,  -1
  -1,  -1,  -1,  -1,  -1,  -1,  -1
   2,  -1,  -1,  -1,  -1,  -1,  -1
   2,   7,  -1,  -1,  -1,  -1,  -1
  13,  -1,  -1,  -1,  -1,  -1,  -1
   2,   3,  -1,  -1,  -1,  -1,  -1
   2,   5,   3,  -1,  -1,  -1,  -1
   2,   1,  -1,  -1,  -1,  -1,  -1
   6,   2,  -1,  -1,  -1,  -1,  -1
   2,   7,  -1,  -1,  -1,  -1,  -1
   2,  -1,  -1,  -1,  -1,  -1,  -1
  -1,  -1,  -1,  -1,  -1,  -1,  -1
  -1,  -1,  -1,  -1,  -1,  -1,  -1
   2,  -1,  -1,  -1,  -1,  -1,  -1
   1,  -1,  -1,  -1,  -1,  -1,  -1
   1,  -1,  -1,  -1,  -1,  -1,  -1
   0,  -1,  -1,  -1,  -1,  -1,  -1
   2,  -1,  -1,  -1,  -1,  -1,  -1
  -1,  -1,  -1,  -1,  -1,  -1,  -1
   2,  -1,  -1,  -1,  -1,  -1,  -1
  -1,  -1,  -1,  -1,  -1,  -1,  -1
  -1,  -1,  -1,  -1,  -1,  -1,  -1
   2,  -1,  -1,  -1,  -1,  -1,  -1
  -1,  -1,  -1,  -1,  -1,  -1,  -1
   6,  -1,  -1,  -1,  -1,  -1,  -1
   2,  -1,  -1,  -1,  -1,  -1,  -1
   2,  -1,  -1,  -1,  -1,  -1,  -1
   2,   5,  -1,  -1,  -1,  -1,  -1
  -1,  -1,  -1,  -1,  -1,  -1,  -1
   1,   0,  -1,  -1,  -1,  -1,  -1
   2,  14,  -1,  -1,  -1,  -1,  -1
   2,  -1,  -1,  -1,  -1,  -1,  -1
   2,  -1,  -1,  -1,  -1,  -1,  -1
   2,  -1,  -1,  -1,  -1,  -1,  -1
   1,  -1,  -1,  -1,  -1,  -1,  -1
  -1,  -1,  -1,  -1,  -1,  -1,  -1
   2,  -1,  -1,  -1,  -1,  -1,  -1
   2,  -1,  -1,  -1,  -1,  -1,  -1
   5,  -1,  -1,  -1,  -1,  -1,  -1
   1,  -1,  -1,  -1,  -1,  -1,  -1
   2,  -1,  -1,  -1,  -1,  -1,  -1
   2,  -1,  -1,  -1,  -1,  -1,  -1
   1,   0,  -1,  -1,  -1,  -1,  -1
   3,   6,  -1,  -1,  -1,  -1,  -1
   2,  -1,  -1,  -1,  -1,  -1,  -1
  11,   1,  -1,  -1,  -1,  -1,  -1
  14,  -1,  -1,  -1,  -1,  -1,  -1
  -1,  -1,  -1,  -1,  -1,  -1,  -1
  11,   1,   2,  -1,  -1,  -1,  -1
   2,   5,  -1,  -1,  -1,  -1,  -1
  -1,  -1,  -1,  -1,  -1,  -1,  -1
   2,  -1,  -1,  -1,  -1,  -1,  -1
   3,   2,  -1,  -1,  -1,  -1,  -1
   2,  -1,  -1,  -1,  -1,  -1,  -1
  -1,  -1,  -1,  -1,  -1,  -1,  -1
   2,  -1,  -1,  -1,  -1,  -1,  -1
   2,  13,   1,   5,   8,  -1,  -1
   1,   8,   2,  11,  -1,  -1,  -1
   2,   3,  -1,  -1,  -1,  -1,  -1
   1,  -1,  -1,  -1,  -1,  -1,  -1
  -1,  -1,  -1,  -1,  -1,  -1,  -1
  -1,  -1,  -1,  -1,  -1,  -1,  -1
   1,   0,  -1,  -1,  -1,  -1,  -1
  -1,  -1,  -1,  -1,  -1,  -1,  -1
   1,   0,  -1,  -1,  -1,  -1,  -1
   1,  -1,  -1,  -1,  -1,  -1,  -1
   2,  -1,  -1,  -1,  -1,  -1,  -1
   1,  -1,  -1,  -1,  -1,  -1,  -1
   0,   1,  -1,  -1,  -1,  -1,  -1
   2,  -1,  -1,  -1,  -1,  -1,  -1
   2,   1,  -1,  -1,  -1,  -1,  -1
   5,   2,  -1,  -1,  -1,  -1,  -1
   1,  -1,  -1,  -1,  -1,  -1,  -1
   2,   7,   0,   1,   3,  -1,  -1
   2,  -1,  -1,  -1,  -1,  -1,  -1
   2,  -1,  -1,  -1,  -1,  -1,  -1
  -1,  -1,  -1,  -1,  -1,  -1,  -1
   1,  -1,  -1,  -1,  -1,  -1,  -1
  -1,  -1,  -1,  -1,  -1,  -1,  -1
   2,  -1,  -1,  -1,  -1,  -1,  -1
   2,  -1,  -1,  -1,  -1,  -1,  -1
   1,  -1,  -1,  -1,  -1,  -1,  -1
   2,  -1,  -1,  -1,  -1,  -1,  -1
  -1,  -1,  -1,  -1,  -1,  -1,  -1
  13,   5,   1,  -1,  -1,  -1,  -1
   1,  -1,  -1,  -1,  -1,  -1,  -1
  -1,  -1,  -1,  -1,  -1,  -1,  -1
   1,   0,   8,  -1,  -1,  -1,  -1
  -1,  -1,  -1,  -1,  -1,  -1,  -1
   2,  -1,  -1,  -1,  -1,  -1,  -1
   2,   7,   1,   0,  -1,  -1,  -1
   1,   0,  -1,  -1,  -1,  -1,  -1
  -1,  -1,  -1,  -1,  -1,  -1,  -1
   1,  -1,  -1,  -1,  -1,  -1,  -1
  -1,  -1,  -1,  -1,  -1,  -1,  -1
   2,  -1,  -1,  -1,  -1,  -1,  -1
   2,   3,   7,   5,  -1,  -1,  -1
   1,  11,   6,  -1,  -1,  -1,  -1
  11,   1,   6,  -1,  -1,  -1,  -1
   1,  -1,  -1,  -1,  -1,  -1,  -1
   5,  -1,  -1,  -1,  -1,  -1,  -1
   2,   5,  -1,  -1,  -1,  -1,  -1
   2,  -1,  -1,  -1,  -1,  -1,  -1
   2,  -1,  -1,  -1,  -1,  -1,  -1
   1,  -1,  -1,  -1,  -1,  -1,  -1
  -1,  -1,  -1,  -1,  -1,  -1,  -1
   2,   1,  -1,  -1,  -1,  -1,  -1
   2,   5,  -1,  -1,  -1,  -1,  -1
   1,   0,  -1,  -1,  -1,  -1,  -1
   2,  11,   1,  -1,  -1,  -1,  -1
   2,  -1,  -1,  -1,  -1,  -1,  -1
   0,   1,  -1,  -1,  -1,  -1,  -1
   1,  -1,  -1,  -1,  -1,  -1,  -1
   1,   5,   0,  -1,  -1,  -1,  -1
  -1,  -1,  -1,  -1,  -1,  -1,  -1
  -1,  -1,  -1,  -1,  -1,  -1,  -1
   2,   5,  13,  -1,  -1,  -1,  -1
   1,   0,  -1,  -1,  -1,  -1,  -1
   2,  -1,  -1,  -1,  -1,  -1,  -1
   1,  -1,  -1,  -1,  -1,  -1,  -1
   2,  -1,  -1,  -1,  -1,  -1,  -1
  -1,  -1,  -1,  -1,  -1,  -1,  -1
   1,  -1,  -1,  -1,  -1,  -1,  -1
   2,   1,  -1,  -1,  -1,  -1,  -1
   1,   2,  10,  12,  -1,  -1,  -1
   1,   0,  -1,  -1,  -1,  -1,  -1
  -1,  -1,  -1,  -1,  -1,  -1,  -1
   2,  -1,  -1,  -1,  -1,  -1,  -1
   3,   6,   2,  -1,  -1,  -1,  -1
  -1,  -1,  -1,  -1,  -1,  -1,  -1
   1,   2,  -1,  -1,  -1,  -1,  -1
   1,   0,  10,  -1,  -1,  -1,  -1
   2,   5,  -1,  -1,  -1,  -1,  -1
   2,  -1,  -1,  -1,  -1,  -1,  -1
  -1,  -1,  -1,  -1,  -1,  -1,  -1
   2,  -1,  -1,  -1,  -1,  -1,  -1
   2,   5,  -1,  -1,  -1,  -1,  -1
  11,  -1,  -1,  -1,  -1,  -1,  -1
   1,  -1,  -1,  -1,  -1,  -1,  -1
   1,  -1,  -1,  -1,  -1,  -1,  -1
   2,  -1,  -1,  -1,  -1,  -1,  -1
   1,  -1,  -1,  -1,  -1,  -1,  -1
  -1,  -1,  -1,  -1,  -1,  -1,  -1
   0,   1,  12,   2,  -1,  -1,  -1
  -1,  -1,  -1,  -1,  -1,  -1,  -1
   1,   0,  10,  -1,  -1,  -1,  -1
   5,   1,   0,  -1,  -1,  -1,  -1
   6,   1,  -1,  -1,  -1,  -1,  -1
   2,  -1,  -1,  -1,  -1,  -1,  -1
   1,   0,  -1,  -1,  -1,  -1,  -1
   1,   0,  -1,  -1,  -1,  -1,  -1
  -1,  -1,  -1,  -1,  -1,  -1,  -1
   1,  -1,  -1,  -1,  -1,  -1,  -1
   1,  -1,  -1,  -1,  -1,  -1,  -1
   2,  13,   5,   1,  -1,  -1,  -1
   2,  -1,  -1,  -1,  -1,  -1,  -1
   3,   0,   1,  -1,  -1,  -1,  -1
   2,  -1,  -1,  -1,  -1,  -1,  -1
   2,   1,   8,   5,  -1,  -1,  -1
   2,  -1,  -1,  -1,  -1,  -1,  -1
   2,   5,  -1,  -1,  -1,  -1,  -1
   2,  -1,  -1,  -1,  -1,  -1,  -1
   2,  -1,  -1,  -1,  -1,  -1,  -1
   1,   0,  -1,  -1,  -1,  -1,  -1
  -1,  -1,  -1,  -1,  -1,  -1,  -1
   5,   1,   3,   0,  -1,  -1,  -1
   2,   5,  -1,  -1,  -1,  -1,  -1
   2,   7,  -1,  -1,  -1,  -1,  -1
  -1,  -1,  -1,  -1,  -1,  -1,  -1
  11,   2,   1,  -1,  -1,  -1,  -1
   1,   0,  -1,  -1,  -1,  -1,  -1
   5,  -1,  -1,  -1,  -1,  -1,  -1
  -1,  -1,  -1,  -1,  -1,  -1,  -1
   1,  -1,  -1,  -1,  -1,  -1,  -1
  -1,  -1,  -1,  -1,  -1,  -1,  -1
   1,   0,  -1,  -1,  -1,  -1,  -1
  -1,  -1,  -1,  -1,  -1,  -1,  -1
  -1,  -1,  -1,  -1,  -1,  -1,  -1
   1,   6,  -1,  -1,  -1,  -1,  -1
  -1,  -1,  -1,  -1,  -1,  -1,  -1
   1,  -1,  -1,  -1,  -1,  -1,  -1
