0.0000,0.0000,0.1111,0.2667,0.1556,0.0889,0.0444,0.1333,0.0444,0.0000,0.0667,0.0000
0.0000,0.0000,0.3036,0.0357,0.0536,0.2679,0.0714,0.0357,0.0536,0.0357,0.0179,0.0714
0.0196,0.0000,0.0784,0.1569,0.0196,0.0392,0.0588,0.0784,0.2745,0.1569,0.0392,0.0000
0.0000,0.0500,0.0500,0.2500,0.1750,0.0000,0.0000,0.2500,0.1500,0.0000,0.0000,0.0000
0.0103,0.0309,0.0722,0.1546,0.0619,0.0722,0.0825,0.0412,0.0825,0.1649,0.0928,0.0515
0.0272,0.0510,0.1429,0.1054,0.0442,0.0816,0.0714,0.0782,0.0680,0.0680,0.0714,0.0544
0.0333,0.0000,0.1667,0.0000,0.0667,0.2333,0.1333,0.1000,0.0000,0.0667,0.0333,0.0333
0.0194,0.0097,0.2233,0.0874,0.0583,0.0777,0.0971,0.1165,0.0388,0.0680,0.0583,0.0291
0.0152,0.0000,0.1970,0.0152,0.0303,0.3788,0.0758,0.0152,0.0303,0.0606,0.0909,0.0303
0.0000,0.0217,0.1957,0.0217,0.0217,0.4565,0.0652,0.0000,0.0652,0.0217,0.0435,0.0435
0.0000,0.0000,0.1463,0.0244,0.0244,0.4390,0.0732,0.0000,0.0732,0.0488,0.0732,0.0732
0.0233,0.0000,0.0465,0.3953,0.1628,0.0000,0.0233,0.1163,0.0465,0.0233,0.0233,0.0465
0.0000,0.0000,0.0769,0.2692,0.3846,0.0000,0.0000,0.2308,0.0000,0.0000,0.0000,0.0000
0.0118,0.0588,0.1686,0.0902,0.0627,0.0980,0.0510,0.1020,0.0314,0.0510,0.1216,0.0353
0.0000,0.0435,0.1449,0.0870,0.1449,0.1594,0.0580,0.0580,0.0580,0.1014,0.0145,0.0290
0.0118,0.0118,0.1176,0.2000,0.1647,0.0471,0.0235,0.2471,0.0353,0.0588,0.0118,0.0471
0.0000,0.0233,0.0465,0.4651,0.1628,0.0233,0.0000,0.0465,0.0465,0.0698,0.0000,0.0233
0.0000,0.0147,0.0294,0.2941,0.1471,0.0147,0.0294,0.0588,0.0735,0.1176,0.0294,0.0294
0.0089,0.0444,0.1644,0.1111,0.1022,0.0711,0.0222,0.1956,0.0267,0.0533,0.0444,0.0444
0.0252,0.0377,0.1509,0.0881,0.0881,0.1950,0.0440,0.1258,0.0440,0.0440,0.0252,0.0503
0.0000,0.0522,0.1493,0.1269,0.2015,0.0522,0.0149,0.2090,0.0224,0.0149,0.0448,0.0522
0.0000,0.0000,0.1154,0.2115,0.2500,0.0577,0.0385,0.0962,0.0385,0.0385,0.0192,0.0192
0.0000,0.0164,0.1475,0.2131,0.1639,0.0000,0.0000,0.2623,0.0328,0.0164,0.0164,0.0164
0.0000,0.0000,0.3333,0.0000,0.0000,0.0000,0.0000,0.0000,0.3333,0.3333,0.0000,0.0000
0.0000,0.0000,0.0000,0.3333,0.0000,0.0000,0.3333,0.0000,0.3333,0.0000,0.0000,0.0000
0.0000,0.0000,0.1852,0.2593,0.0370,0.0741,0.0741,0.1111,0.0370,0.1481,0.0370,0.0000
0.0000,0.0492,0.0820,0.1311,0.0984,0.0492,0.0164,0.3443,0.1311,0.0492,0.0164,0.0000
0.0000,0.0000,0.0000,0.0000,0.6667,0.0000,0.0000,0.1667,0.0000,0.1667,0.0000,0.0000
0.0114,0.0492,0.1212,0.1402,0.0795,0.0682,0.0492,0.1439,0.0492,0.0492,0.0606,0.0265
0.0000,0.0000,0.1250,0.4375,0.1250,0.0000,0.0625,0.0000,0.0625,0.0625,0.0000,0.0625
0.0000,0.0000,0.1475,0.0984,0.0328,0.0820,0.0984,0.0328,0.0820,0.1311,0.1639,0.0656
0.0123,0.0123,0.1049,0.1605,0.1358,0.0309,0.0494,0.2407,0.0494,0.0432,0.0185,0.0432
0.0072,0.0288,0.1583,0.0719,0.1367,0.2158,0.0504,0.0935,0.0432,0.0288,0.0144,0.0576
0.0000,0.0000,0.0000,0.3333,0.3333,0.0000,0.1667,0.1667,0.0000,0.0000,0.0000,0.0000
0.0000,0.0556,0.1667,0.1667,0.1111,0.1111,0.0556,0.0000,0.0000,0.1667,0.0000,0.0556
0.0265,0.0177,0.2035,0.0442,0.0354,0.3274,0.0708,0.0531,0.0442,0.0619,0.0177,0.0265
0.0000,0.0412,0.1443,0.1546,0.0722,0.0412,0.0515,0.1546,0.0412,0.0309,0.1031,0.0412
0.0000,0.0238,0.1111,0.1190,0.1746,0.0873,0.0238,0.2540,0.0397,0.0317,0.0159,0.0317
0.0000,0.0365,0.1918,0.1142,0.0548,0.0685,0.0594,0.0776,0.0457,0.0502,0.0776,0.0868
0.0000,0.0286,0.0000,0.2571,0.2286,0.0286,0.0286,0.0000,0.0857,0.1714,0.0286,0.0286
0.0000,0.0244,0.1220,0.0610,0.2073,0.0854,0.0854,0.0610,0.0976,0.0732,0.0244,0.0610
0.0156,0.0469,0.0938,0.1719,0.0312,0.0312,0.1094,0.0156,0.0625,0.2031,0.1406,0.0156
0.0260,0.1558,0.0909,0.0519,0.0000,0.0779,0.3247,0.0000,0.0779,0.0909,0.0519,0.0130
0.0000,0.0000,0.0816,0.2653,0.2857,0.0204,0.0000,0.1837,0.0408,0.0408,0.0000,0.0000
0.0000,0.0486,0.0903,0.1250,0.1944,0.0556,0.0486,0.1806,0.0208,0.0486,0.0417,0.0694
0.0177,0.0575,0.1239,0.1681,0.0752,0.0354,0.0575,0.1283,0.0442,0.0575,0.0398,0.0575
0.0060,0.0180,0.2036,0.1138,0.0898,0.0838,0.0180,0.1916,0.0479,0.0359,0.0419,0.0180
0.0262,0.0552,0.1657,0.0930,0.0552,0.0785,0.0552,0.1105,0.0785,0.0436,0.0756,0.0465
0.0100,0.0100,0.2300,0.1100,0.2100,0.0500,0.0600,0.1200,0.0300,0.0300,0.0300,0.0200
0.0690,0.1823,0.1404,0.0517,0.0345,0.0911,0.1429,0.0419,0.0517,0.0419,0.0690,0.0271
0.0000,0.0312,0.0625,0.2500,0.1250,0.0000,0.0312,0.1562,0.0625,0.0938,0.0312,0.0938
0.0000,0.0000,0.0000,0.1364,0.5000,0.0455,0.0000,0.1364,0.0909,0.0909,0.0000,0.0000
0.0000,0.4167,0.0000,0.1667,0.3333,0.0000,0.0000,0.0000,0.0000,0.0833,0.0000,0.0000
0.0000,0.3810,0.1429,0.0952,0.0000,0.0476,0.0476,0.0476,0.1429,0.0000,0.0476,0.0000
0.0000,0.2273,0.0909,0.1818,0.0909,0.1818,0.1364,0.0455,0.0455,0.0000,0.0000,0.0000
0.0000,0.1667,0.1250,0.1250,0.0000,0.0417,0.2917,0.0000,0.0000,0.0417,0.0417,0.1250
0.0000,0.2239,0.0448,0.1343,0.0448,0.0299,0.1045,0.0448,0.1493,0.0299,0.0299,0.0746
0.0000,0.0000,0.0000,0.0000,0.8333,0.0000,0.0000,0.1667,0.0000,0.0000,0.0000,0.0000
0.0270,0.3041,0.0743,0.1014,0.0946,0.0473,0.0946,0.0946,0.0203,0.0203,0.0203,0.0473
0.0000,0.2500,0.0000,0.2500,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.7143,0.2857,0.0000,0.0000,0.0000,0.0000,0.0000
0.0656,0.0164,0.1475,0.0656,0.0492,0.1475,0.0820,0.1148,0.0164,0.0656,0.0328,0.1311
0.0000,0.0000,0.2222,0.0000,0.2222,0.0000,0.2222,0.0000,0.0000,0.0000,0.0000,0.1111
0.0233,0.0233,0.1163,0.0116,0.0349,0.2326,0.3721,0.0116,0.0465,0.0116,0.0116,0.0349
0.0417,0.3458,0.0458,0.1208,0.0750,0.0208,0.0667,0.1000,0.0250,0.0375,0.0292,0.0375
0.0157,0.3937,0.0472,0.1811,0.1024,0.0000,0.0315,0.1181,0.0236,0.0079,0.0079,0.0236
0.0000,0.5000,0.0000,0.1000,0.0000,0.0000,0.0000,0.2000,0.1000,0.0000,0.0000,0.1000
0.0263,0.3465,0.0746,0.1228,0.0877,0.0175,0.0439,0.1360,0.0351,0.0175,0.0132,0.0175
0.0000,0.2143,0.0714,0.0000,0.0714,0.0000,0.2143,0.0000,0.1429,0.2143,0.0000,0.0000
0.0200,0.2400,0.0200,0.2800,0.0400,0.0200,0.1200,0.0000,0.1400,0.0600,0.0200,0.0400
0.0417,0.0972,0.1875,0.0347,0.0069,0.1042,0.3194,0.0347,0.0208,0.0556,0.0278,0.0347
0.0560,0.3120,0.0480,0.1520,0.1200,0.0160,0.0720,0.1120,0.0160,0.0400,0.0160,0.0000
0.0806,0.3871,0.0484,0.0323,0.0645,0.0323,0.1613,0.0806,0.0323,0.0484,0.0323,0.0000
0.0684,0.1481,0.1567,0.0769,0.0228,0.0655,0.1197,0.0570,0.0399,0.0370,0.0912,0.0228
0.0000,0.0000,0.0606,0.3636,0.0606,0.0000,0.0606,0.1212,0.0909,0.0909,0.0606,0.0909
0.0341,0.1818,0.1136,0.0341,0.0114,0.1023,0.2500,0.0227,0.0682,0.1023,0.0341,0.0114
0.0000,0.2000,0.2000,0.0000,0.0000,0.2000,0.2000,0.0000,0.0000,0.2000,0.0000,0.0000
0.0000,0.0000,0.4262,0.0328,0.0984,0.1148,0.0492,0.0820,0.0328,0.0492,0.0328,0.0000
0.0110,0.0331,0.2597,0.0939,0.0939,0.0884,0.0387,0.0994,0.0552,0.0276,0.0442,0.0442
0.0086,0.0086,0.3448,0.0690,0.1034,0.0862,0.0172,0.1638,0.0345,0.0172,0.0345,0.0259
0.0123,0.0123,0.3765,0.0432,0.0309,0.1296,0.0617,0.0556,0.0432,0.0494,0.0617,0.0370
0.0107,0.0214,0.2567,0.0588,0.0267,0.1016,0.0428,0.1070,0.0535,0.0374,0.0963,0.0802
0.0233,0.0000,0.4651,0.0581,0.0814,0.0814,0.0000,0.1512,0.0116,0.0349,0.0349,0.0233
0.0086,0.0690,0.1552,0.0172,0.0259,0.1897,0.3017,0.0259,0.0431,0.0517,0.0431,0.0345
0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.3750,0.2500,0.0000,0.1250,0.1250,0.0000,0.1250,0.0000,0.0000
0.0000,0.0000,0.0769,0.1538,0.5000,0.0000,0.0385,0.1923,0.0385,0.0000,0.0000,0.0000
0.0000,0.0000,0.3684,0.1053,0.1316,0.0000,0.0263,0.1316,0.1053,0.0526,0.0263,0.0000
0.0000,0.0000,0.0000,0.2000,0.5500,0.0500,0.0000,0.1000,0.0500,0.0000,0.0000,0.0000
0.0000,0.0362,0.1377,0.1232,0.2101,0.0362,0.0435,0.1522,0.0435,0.0290,0.0435,0.0290
0.0180,0.0539,0.1078,0.1617,0.0539,0.0359,0.0599,0.1138,0.0240,0.0838,0.0599,0.0359
0.0000,0.0000,0.0000,0.4545,0.0909,0.0000,0.0000,0.0909,0.2727,0.0000,0.0000,0.0909
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0303,0.3737,0.0202,0.1616,0.0808,0.0101,0.0303,0.0606,0.0606,0.0404,0.0404,0.0303
0.0204,0.4694,0.0000,0.1633,0.1224,0.0000,0.0204,0.0816,0.0408,0.0000,0.0000,0.0204
0.0000,0.0000,0.0000,0.0000,0.0000,0.1250,0.6250,0.0000,0.1250,0.0000,0.0000,0.0000
0.0594,0.1881,0.0594,0.0693,0.0198,0.0396,0.1980,0.0297,0.0396,0.1386,0.0594,0.0396
0.0317,0.2169,0.0794,0.0794,0.0899,0.0741,0.1005,0.0688,0.0529,0.0476,0.0582,0.0317
0.0000,0.0000,0.2941,0.0784,0.0392,0.1373,0.0980,0.0392,0.0196,0.0392,0.0392,0.0588
0.0124,0.0124,0.1739,0.1118,0.0745,0.0994,0.0435,0.0932,0.0435,0.0621,0.0435,0.0994
0.0194,0.0097,0.1359,0.1068,0.0583,0.0971,0.0583,0.0291,0.0485,0.1068,0.0874,0.0874
0.0000,0.0278,0.0556,0.1944,0.3611,0.0833,0.0000,0.1389,0.0278,0.0000,0.0000,0.0000
0.0090,0.0631,0.0991,0.1712,0.0000,0.0631,0.0360,0.0450,0.0631,0.1351,0.1622,0.0360
0.0000,0.0125,0.1625,0.1375,0.0250,0.0500,0.0500,0.0875,0.0375,0.1125,0.1000,0.0375
0.0000,0.0000,0.0000,0.2500,0.3750,0.0000,0.0000,0.1250,0.0000,0.0000,0.1250,0.0000
0.0000,0.0256,0.0513,0.3846,0.1282,0.0256,0.0000,0.1282,0.1026,0.0513,0.0000,0.0000
0.0000,0.0000,0.1538,0.0513,0.0256,0.0256,0.0769,0.0769,0.0513,0.1795,0.2821,0.0000
0.0089,0.0179,0.0982,0.2411,0.1339,0.0268,0.0089,0.2589,0.0357,0.0357,0.0179,0.0357
0.0000,0.0000,0.3137,0.0588,0.1569,0.1176,0.0588,0.0784,0.0196,0.0392,0.0392,0.0000
0.0000,0.0000,0.3269,0.0577,0.0577,0.0769,0.0769,0.0769,0.0769,0.0577,0.0192,0.0385
0.0235,0.0471,0.1059,0.1294,0.0824,0.0588,0.0000,0.2118,0.1647,0.0353,0.0353,0.0588
0.0588,0.0000,0.2745,0.0392,0.0392,0.4706,0.0588,0.0000,0.0000,0.0196,0.0196,0.0196
0.0652,0.0000,0.2391,0.0435,0.0652,0.4565,0.0435,0.0000,0.0000,0.0217,0.0000,0.0217
0.0000,0.0000,0.0588,0.2941,0.2353,0.0588,0.0000,0.0588,0.1176,0.0588,0.0000,0.0000
0.0207,0.0289,0.1488,0.0992,0.0785,0.0950,0.0413,0.0909,0.0455,0.0826,0.0537,0.0909
0.0286,0.0190,0.1429,0.0571,0.0381,0.0952,0.1048,0.0857,0.0286,0.0762,0.0571,0.1333
0.0204,0.0000,0.2959,0.0000,0.0306,0.3367,0.0816,0.0204,0.0306,0.0714,0.0204,0.0408
0.0227,0.0000,0.1818,0.0227,0.0455,0.2500,0.1136,0.0000,0.0455,0.1136,0.0909,0.0682
0.0205,0.0375,0.1468,0.1195,0.0887,0.0580,0.0478,0.1297,0.0410,0.0546,0.0546,0.0580
0.0282,0.0323,0.1653,0.1089,0.0847,0.0726,0.0484,0.1250,0.0524,0.0484,0.0565,0.0847
0.0230,0.0489,0.1667,0.1034,0.0747,0.0603,0.0431,0.1379,0.0402,0.0489,0.0489,0.0575
0.0000,0.0000,0.2302,0.0719,0.0360,0.1079,0.0791,0.0432,0.0647,0.0504,0.0863,0.1223
0.0143,0.0286,0.1524,0.1238,0.0524,0.0619,0.0333,0.1095,0.0857,0.0429,0.0762,0.0714
0.0106,0.0000,0.2021,0.1915,0.0638,0.0532,0.0532,0.1277,0.0426,0.0638,0.0638,0.0106
0.0183,0.0183,0.3761,0.0734,0.0642,0.0550,0.0459,0.0826,0.0275,0.0550,0.0734,0.0183
0.0125,0.0063,0.2313,0.0563,0.0438,0.1313,0.0625,0.0375,0.0813,0.0500,0.1188,0.0500
0.0299,0.0240,0.2754,0.0659,0.0240,0.0778,0.0419,0.0778,0.0299,0.0659,0.1497,0.0479
0.0607,0.2190,0.1082,0.0923,0.0686,0.0528,0.0580,0.1055,0.0369,0.0369,0.0264,0.0396
0.0183,0.0427,0.1890,0.1220,0.0427,0.0549,0.0671,0.0427,0.0488,0.0854,0.1402,0.0427
0.0045,0.0359,0.1749,0.1166,0.0448,0.0583,0.0493,0.1211,0.0897,0.0404,0.0673,0.0493
0.0323,0.0000,0.0323,0.2581,0.0484,0.0000,0.0484,0.0323,0.2419,0.1129,0.0323,0.0484
0.0054,0.0216,0.2595,0.0703,0.0270,0.0973,0.0432,0.0595,0.1459,0.0486,0.0649,0.0378
0.0060,0.0179,0.1548,0.1250,0.0952,0.0417,0.0179,0.1250,0.0417,0.0833,0.0714,0.0476
0.0180,0.0060,0.2395,0.1317,0.0299,0.0778,0.0659,0.0539,0.0359,0.0419,0.1317,0.0240
0.0000,0.0196,0.1765,0.1667,0.0294,0.0196,0.0392,0.0588,0.0490,0.1471,0.0784,0.0588
0.0377,0.0000,0.1321,0.0755,0.0377,0.1321,0.0943,0.1132,0.0189,0.0566,0.0189,0.1321
0.0000,0.0099,0.2376,0.0297,0.0594,0.2376,0.1089,0.0693,0.0396,0.0396,0.0297,0.0495
0.0223,0.0134,0.2009,0.0670,0.0714,0.1205,0.0848,0.1116,0.0312,0.0357,0.0491,0.0625
0.0000,0.0106,0.3404,0.0532,0.0106,0.1170,0.0957,0.0319,0.0426,0.0745,0.1383,0.0106
0.0175,0.0088,0.2719,0.0614,0.0702,0.0702,0.0614,0.1579,0.0351,0.0526,0.0439,0.0175
0.0166,0.0276,0.2486,0.0773,0.0773,0.0994,0.0442,0.0773,0.0387,0.0221,0.0663,0.0552
0.0138,0.0323,0.1797,0.1705,0.0461,0.0369,0.0553,0.1198,0.0415,0.0599,0.0507,0.0461
0.0054,0.0216,0.1459,0.0865,0.0973,0.0973,0.0486,0.1622,0.0324,0.0649,0.0649,0.0270
0.0213,0.0000,0.2872,0.0426,0.0372,0.1436,0.0585,0.0745,0.0266,0.0479,0.0745,0.0532
0.0408,0.0102,0.1633,0.0612,0.0204,0.1633,0.0612,0.0510,0.0510,0.0816,0.1224,0.0408
0.0221,0.0294,0.4044,0.0662,0.0441,0.0662,0.0441,0.1103,0.0221,0.0221,0.0588,0.0221
0.0148,0.0296,0.1481,0.0963,0.0296,0.0519,0.0519,0.0963,0.1630,0.0667,0.0889,0.0593
0.0000,0.0213,0.0638,0.1489,0.0213,0.0000,0.0638,0.0426,0.2979,0.1064,0.0213,0.1277
0.0168,0.0223,0.1341,0.1397,0.1061,0.0670,0.0279,0.1788,0.0391,0.0559,0.0447,0.0447
0.0076,0.0153,0.1985,0.1298,0.0305,0.0840,0.0687,0.1145,0.0534,0.0611,0.0611,0.0305
0.0128,0.0383,0.1532,0.1064,0.1191,0.0553,0.0638,0.1787,0.0255,0.0638,0.0426,0.0383
0.0108,0.0215,0.4731,0.0753,0.0430,0.0323,0.0108,0.1075,0.0215,0.0108,0.0538,0.0323
0.0000,0.0385,0.1923,0.0769,0.1154,0.0000,0.0769,0.0385,0.0385,0.0769,0.1154,0.0385
0.0000,0.0000,0.3023,0.0930,0.0698,0.3488,0.0465,0.0000,0.0000,0.0465,0.0233,0.0000
0.0000,0.0213,0.1986,0.0922,0.0993,0.0851,0.0780,0.0851,0.0638,0.0496,0.0142,0.0567
0.0074,0.0148,0.2222,0.0741,0.0593,0.0963,0.0741,0.0370,0.0519,0.0889,0.0593,0.1185
0.0128,0.0511,0.1277,0.1447,0.1149,0.0681,0.0298,0.1702,0.0426,0.0511,0.0511,0.0340
0.0066,0.0197,0.2829,0.0789,0.0526,0.1118,0.0329,0.1053,0.0461,0.0395,0.0461,0.0395
0.0000,0.0000,0.2692,0.0192,0.0000,0.3462,0.0962,0.0192,0.0385,0.0577,0.0385,0.0192
0.0204,0.0204,0.2347,0.0408,0.0918,0.3673,0.0612,0.0408,0.0102,0.0306,0.0204,0.0306
0.0000,0.0370,0.1111,0.0926,0.0926,0.0926,0.0556,0.0741,0.0556,0.0741,0.0370,0.1111
0.0000,0.0000,0.1890,0.1496,0.1181,0.0551,0.0236,0.2126,0.0472,0.0551,0.0472,0.0157
0.0095,0.0190,0.1619,0.1095,0.0810,0.1143,0.0476,0.1333,0.0381,0.0476,0.0476,0.0476
0.0000,0.0000,0.0889,0.3111,0.0889,0.0667,0.0444,0.0444,0.2000,0.0667,0.0000,0.0222
0.0118,0.0588,0.1176,0.1765,0.0824,0.0353,0.0353,0.1059,0.1647,0.0941,0.0118,0.0118
0.0204,0.0000,0.0408,0.2449,0.0204,0.0000,0.0000,0.0612,0.4082,0.0816,0.0204,0.0000
0.0000,0.4138,0.0345,0.1379,0.1724,0.0000,0.0690,0.0000,0.0000,0.0000,0.0345,0.0345
0.0200,0.0400,0.2200,0.0000,0.0400,0.1600,0.4600,0.0000,0.0200,0.0200,0.0200,0.0000
0.0364,0.2773,0.0636,0.0955,0.0500,0.0273,0.0545,0.1636,0.0500,0.0318,0.0136,0.0500
0.0000,0.0172,0.1552,0.0517,0.0345,0.1121,0.0948,0.0776,0.0690,0.0776,0.1207,0.0345
0.0345,0.0000,0.1379,0.0345,0.0345,0.2414,0.4138,0.0000,0.0000,0.0345,0.0000,0.0345
0.0000,0.2903,0.0645,0.0968,0.4194,0.0000,0.0000,0.0645,0.0645,0.0000,0.0000,0.0000
0.0139,0.0278,0.1111,0.3333,0.0694,0.0278,0.0000,0.1111,0.0556,0.0417,0.0139,0.0278
0.0000,0.0395,0.0921,0.1711,0.0789,0.0000,0.0395,0.2500,0.0658,0.0658,0.0132,0.0658
0.0000,0.0265,0.1325,0.1192,0.0795,0.0331,0.0464,0.2119,0.0728,0.0397,0.0530,0.0596
0.0000,0.0377,0.1132,0.2264,0.1321,0.0377,0.0189,0.3019,0.0189,0.0000,0.0189,0.0189
0.0000,0.0404,0.0808,0.1717,0.1010,0.0303,0.0303,0.2727,0.0606,0.0404,0.0505,0.0505
0.0000,0.0000,0.0000,0.3333,0.1481,0.0000,0.0000,0.1852,0.0370,0.0741,0.0370,0.0741
0.0294,0.0588,0.0000,0.4412,0.1176,0.0000,0.0000,0.1176,0.0882,0.0882,0.0000,0.0000
0.0000,0.0517,0.0345,0.4655,0.0345,0.0345,0.0000,0.1207,0.0517,0.0690,0.0345,0.0000
0.0109,0.0326,0.1685,0.0978,0.0435,0.0489,0.0489,0.1141,0.1304,0.0543,0.0978,0.0326
0.0000,0.3390,0.0508,0.1017,0.0847,0.0678,0.0678,0.0000,0.1017,0.0508,0.0339,0.0000
0.0370,0.1111,0.0370,0.1481,0.0000,0.1111,0.3704,0.0370,0.1111,0.0000,0.0000,0.0000
